source_id,n_sectors,period,depth,verdict,flat_bottom,asymmetry,secondary_depth,odd_even,depth_cv,sin_r2,sec_detected,sec_frac_detected,sec_depth_cv,sec_depth_scatter_corr,host_scatter_ppm
2205564014009834880,8,11.12000000000001,0.0002911487577412,disintegrating_body,0.375,0.712327347911882,-1.939197714195817e-05,0.2632889144972379,2.9514055193691378,0.0010791288133671,3,0.375,0.2497063225636836,0.6467173544199344,234.12229875989357
2205229384518640640,9,4.180000000000003,0.0004318324758196,natural_planet,0.1428571428571428,0.0288367815571554,-9.322915807574716e-06,0.0133666365842031,2.850764635185648,0.0001139568047963,4,0.4444444444444444,0.1702614866338855,-0.1428210415975572,542.5379737391775
1410535811980499712,7,6.940000000000006,0.0009085379016566,natural_planet,0.1111111111111111,0.1018897549969479,5.324674117157535e-05,0.2961991587040622,1.294422054646271,0.0015394319239684,4,0.5714285714285714,0.520609502757517,0.2684490762265697,1566.6930634957066
2301371501582009856,17,9.700000000000008,0.0004907613476345,natural_planet,0.1142857142857142,0.0108378468507449,-5.163488021597828e-07,0.0674458466798355,,7.415862408965967e-05,5,0.2941176470588235,0.3330951946170373,0.6273481624107762,1157.7665023859784
3365325889687901568,5,12.640000000000011,0.0010975250592926,RESIDUAL,0.75,1.2648871348081143,-3.0758804173913745e-05,0.2012070482360313,,0.0004849722024375,2,0.5,0.0514330691520813,,413.61934722534505
1973871041158735104,3,12.880000000000011,0.0008790410554528,natural_planet,0.4285714285714285,0.1442651036203746,-1.3234595931166382e-05,0.2571640677703901,1.122281051165741,0.0011329245359015,1,0.5,,,246.52345158140508
1317685078672816000,5,11.30000000000001,0.0026241599397804,natural_planet,0.25,0.1172339914940943,7.062806669366761e-05,0.1403433136957379,1.5011528418766171,0.0187641218884683,1,0.3333333333333333,,,1125.0193541461067
3150268596479000064,6,6.300000000000005,0.0019091134464042,natural_planet,0.1020408163265306,0.1340817264488933,-5.740510041341018e-05,0.2262304859850772,1.125476017903229,0.0372485295644748,5,0.8333333333333334,0.9492551906860216,0.9948077647815898,5728.011251267202
2418664520110763520,4,2.940000000000002,0.0011395333349293,eclipsing_binary,0.1785714285714285,0.0532061243888631,0.0003739677904794,0.1525079491752968,1.25770531674466,0.0806886316834646,3,0.75,0.7277921248289435,0.9691156862770997,1923.063406606805
1551914006378480000,2,11.86000000000001,0.0063255364757186,eclipsing_binary,0.75,1.136804177118246,-8.923337438582202e-05,0.833011753370354,,0.0064639494222626,1,1.0,,,778.7970975355777
4783467191097210752,9,5.980000000000005,0.0012241356782569,natural_planet,0.1627906976744186,0.059431253855498,-0.0005888142946377,0.2271865071095207,1.192533057016181,0.1431043354929766,7,0.7777777777777778,0.7629472162094052,0.8449447215405872,5180.282534568367
